function_id,software_unit_id,source_path,line,qualified_name,visibility,architecture_id,requirement_ids,verification_basis
FUN-6EEC9DEABD,UNIT-3363AD337F,src/agents/analysts/structure_zones.py,11,ict_zone_evidence,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-6BF4E07518,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,19,_structure_bias,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-A800D7EFB0,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,72,_ict_context_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-047ED2FCE9,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,149,_fibonacci_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-30C0262D6E,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,179,_indicator_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-EFB2EB527E,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,264,_quality_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-0ADAA6F91A,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,280,_support_resistance_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-699A6C41BF,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,331,_level_price_text,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-5E5145E5AF,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,337,_pa_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-10ECC215F3,UNIT-8D8FC5EAA1,src/agents/analysts/technical.py,374,run_technical_analyst,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C2054ACE2C,UNIT-8933374B3E,src/agents/bearish.py,12,_structure_items,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-63515361B0,UNIT-8933374B3E,src/agents/bearish.py,80,run_bearish_researcher,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3BD84EEB0A,UNIT-6008A95748,src/agents/bullish.py,12,_structure_items,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-87EC3EF32E,UNIT-6008A95748,src/agents/bullish.py,70,run_bullish_researcher,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-29AA7948FF,UNIT-34BF03F815,src/agents/debate.py,16,run_debate,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-5766BC355B,UNIT-F23DB48D75,src/agents/factory.py,60,_use_llm_stage,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-8BD56770DA,UNIT-F23DB48D75,src/agents/factory.py,71,_pick_evidence,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-69649A77AE,UNIT-F23DB48D75,src/agents/factory.py,103,_pick_analyst_report,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-61F26F47E9,UNIT-F23DB48D75,src/agents/factory.py,137,_analyst_team_aggregate_source,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-590A53A74C,UNIT-F23DB48D75,src/agents/factory.py,145,_use_llm_analyst,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C7C1E6F330,UNIT-F23DB48D75,src/agents/factory.py,149,_needs_rule_baseline,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-27167E88C9,UNIT-F23DB48D75,src/agents/factory.py,154,_llm_stage_ok,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3E86D74CEB,UNIT-F23DB48D75,src/agents/factory.py,158,_ensure_rule_baseline,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-E8A54418D1,UNIT-F23DB48D75,src/agents/factory.py,167,run_analyst_team,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-7A4ECB2FC6,UNIT-F23DB48D75,src/agents/factory.py,282,run_bullish,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-5113CB3027,UNIT-F23DB48D75,src/agents/factory.py,302,run_bearish,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-91A30F1F5D,UNIT-F23DB48D75,src/agents/factory.py,322,research_uses_parallel_llm,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-70AA2E8B05,UNIT-F23DB48D75,src/agents/factory.py,332,run_research_team,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-4F354A267B,UNIT-F23DB48D75,src/agents/factory.py,379,_pick_debate,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-7599E6282B,UNIT-F23DB48D75,src/agents/factory.py,408,run_debate,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-682EE70C11,UNIT-F23DB48D75,src/agents/factory.py,444,run_level_proposer,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C68A4CF1F3,UNIT-F23DB48D75,src/agents/factory.py,471,run_trader,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-BAB0B34F57,UNIT-F23DB48D75,src/agents/factory.py,506,run_risk,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-D6ED0E37D5,UNIT-F23DB48D75,src/agents/factory.py,515,run_risk._gate,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-60D80A7B70,UNIT-F23DB48D75,src/agents/factory.py,564,run_manager,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-E3963880EA,UNIT-3EEB009803,src/agents/llm/base.py,30,_backoff_seconds,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-B6641135BA,UNIT-3EEB009803,src/agents/llm/base.py,36,_parse_llm_json,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-6474C56D9A,UNIT-3EEB009803,src/agents/llm/base.py,65,_stream_once,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-79E9F3D3C1,UNIT-3EEB009803,src/agents/llm/base.py,84,stream_llm_json,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-DDB9984FE6,UNIT-3EEB009803,src/agents/llm/base.py,125,run_llm_stage,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-2AEED14A2E,UNIT-3A49BDA3A6,src/agents/llm/payload.py,34,_tf_block,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-F3D598C89C,UNIT-3A49BDA3A6,src/agents/llm/payload.py,38,_structure_vote,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-EAA77EE71A,UNIT-3A49BDA3A6,src/agents/llm/payload.py,42,_timeframe_trends,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-6D3CF52F12,UNIT-3A49BDA3A6,src/agents/llm/payload.py,48,_event_risk_block,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C677217758,UNIT-3A49BDA3A6,src/agents/llm/payload.py,57,technical_level_reactions_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-6C3BFD3BAA,UNIT-3A49BDA3A6,src/agents/llm/payload.py,87,analyst_team_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-A152BBC0E8,UNIT-3A49BDA3A6,src/agents/llm/payload.py,114,analyst_team_summaries_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-6749B95A24,UNIT-3A49BDA3A6,src/agents/llm/payload.py,139,analyst_team_input_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-293475F5A3,UNIT-3A49BDA3A6,src/agents/llm/payload.py,150,_fibonacci_block,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3C9A11E1B3,UNIT-3A49BDA3A6,src/agents/llm/payload.py,155,market_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-FDDF16B339,UNIT-3A49BDA3A6,src/agents/llm/payload.py,176,research_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-081944E744,UNIT-3A49BDA3A6,src/agents/llm/payload.py,197,technical_analyst_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-F93A6B184D,UNIT-3A49BDA3A6,src/agents/llm/payload.py,229,fundamentals_analyst_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3FC60DE348,UNIT-3A49BDA3A6,src/agents/llm/payload.py,244,news_analyst_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-E83E383708,UNIT-3A49BDA3A6,src/agents/llm/payload.py,286,sentiment_analyst_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3E594BC0FA,UNIT-3A49BDA3A6,src/agents/llm/payload.py,300,debate_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-8646951A9C,UNIT-3A49BDA3A6,src/agents/llm/payload.py,340,evidence_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-35A12D35F4,UNIT-3A49BDA3A6,src/agents/llm/payload.py,361,_signal_payload,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-256C7B349E,UNIT-3A49BDA3A6,src/agents/llm/payload.py,378,signal_list_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-992D8A594F,UNIT-3A49BDA3A6,src/agents/llm/payload.py,385,_legacy_trader_payload,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-8CE195CDF3,UNIT-3A49BDA3A6,src/agents/llm/payload.py,406,trader_decision_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-AAC9FBD67B,UNIT-3A49BDA3A6,src/agents/llm/payload.py,434,trader_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-F44F676424,UNIT-3A49BDA3A6,src/agents/llm/payload.py,445,risk_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-63914DB325,UNIT-3A49BDA3A6,src/agents/llm/payload.py,496,manager_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C4847806BF,UNIT-3A49BDA3A6,src/agents/llm/payload.py,513,level_proposer_payload,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-8EC477C06B,UNIT-9B539EDEB6,src/agents/llm/schemas.py,33,_item_refs,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-330AAE4A56,UNIT-9B539EDEB6,src/agents/llm/schemas.py,46,_clamp_strength,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-352076CBE7,UNIT-9B539EDEB6,src/agents/llm/schemas.py,54,_string_list,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-FEFE6CD472,UNIT-9B539EDEB6,src/agents/llm/schemas.py,64,_index_list,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-D4331EF421,UNIT-9B539EDEB6,src/agents/llm/schemas.py,78,_float_field,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-ABC4913591,UNIT-9B539EDEB6,src/agents/llm/schemas.py,85,_parse_level_reactions,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-16C25D76D9,UNIT-9B539EDEB6,src/agents/llm/schemas.py,150,_level_reactions_from_items,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-1AA683B3A6,UNIT-9B539EDEB6,src/agents/llm/schemas.py,176,_merge_level_reactions_into_items,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-BB1277C4F9,UNIT-9B539EDEB6,src/agents/llm/schemas.py,219,parse_analyst_report,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-5A54AEE754,UNIT-9B539EDEB6,src/agents/llm/schemas.py,278,parse_agent_evidence,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-C7499346D6,UNIT-9B539EDEB6,src/agents/llm/schemas.py,356,parse_research_debate,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-3F721BAEC4,UNIT-9B539EDEB6,src/agents/llm/schemas.py,405,_compose_level_deduction_reason,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-548D3233A2,UNIT-9B539EDEB6,src/agents/llm/schemas.py,425,_level_deduction_quality,internal,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
FUN-28618F8314,UNIT-9B539EDEB6,src/agents/llm/schemas.py,444,parse_level_proposals,public,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,unit/component verification selected by requirement and risk
